sample	species	abundance
SL259928	Acinetobacter_ursingii	0
SL259934	Acinetobacter_ursingii	0
SL259935	Acinetobacter_ursingii	0
SL259936	Acinetobacter_ursingii	0
SL259937	Acinetobacter_ursingii	0
SL259943	Acinetobacter_ursingii	0
SL259944	Acinetobacter_ursingii	0
SL259945	Acinetobacter_ursingii	0
SL259946	Acinetobacter_ursingii	0
SL259925	Enhydrobacter_aerosaccus	0
SL259926	Enhydrobacter_aerosaccus	0
SL259927	Enhydrobacter_aerosaccus	0
SL259928	Enhydrobacter_aerosaccus	0.07528
SL259934	Enhydrobacter_aerosaccus	0
SL259935	Enhydrobacter_aerosaccus	0
SL259936	Enhydrobacter_aerosaccus	0
SL259937	Enhydrobacter_aerosaccus	0
SL259943	Enhydrobacter_aerosaccus	0
SL259944	Enhydrobacter_aerosaccus	0
SL259945	Enhydrobacter_aerosaccus	0
SL259946	Enhydrobacter_aerosaccus	0
SL259925	Cellvibrio_unclassified	0
SL259926	Cellvibrio_unclassified	0
SL259927	Cellvibrio_unclassified	0
SL259928	Cellvibrio_unclassified	0
SL259934	Cellvibrio_unclassified	0
SL259935	Cellvibrio_unclassified	0
SL259936	Cellvibrio_unclassified	0
SL259937	Cellvibrio_unclassified	0
SL259943	Cellvibrio_unclassified	0
SL259944	Cellvibrio_unclassified	0
SL259945	Cellvibrio_unclassified	0
SL259946	Cellvibrio_unclassified	0
SL259925	Pseudomonas_aeruginosa	0
SL259926	Pseudomonas_aeruginosa	0
SL259927	Pseudomonas_aeruginosa	0
SL259928	Pseudomonas_aeruginosa	7.01559
SL259934	Pseudomonas_aeruginosa	0
SL259935	Pseudomonas_aeruginosa	0
SL259936	Pseudomonas_aeruginosa	0
SL259937	Pseudomonas_aeruginosa	1.28188
SL259943	Pseudomonas_aeruginosa	0
SL259944	Pseudomonas_aeruginosa	0
SL259945	Pseudomonas_aeruginosa	0
SL259946	Pseudomonas_aeruginosa	0
SL259925	Pseudomonas_alcaligenes	0
SL259926	Pseudomonas_alcaligenes	0
SL259927	Pseudomonas_alcaligenes	0
SL259928	Pseudomonas_alcaligenes	0
SL259934	Pseudomonas_alcaligenes	0
SL259935	Pseudomonas_alcaligenes	0
SL259936	Pseudomonas_alcaligenes	0
SL259937	Pseudomonas_alcaligenes	0
SL259943	Pseudomonas_alcaligenes	0
SL259944	Pseudomonas_alcaligenes	0
SL259945	Pseudomonas_alcaligenes	0
SL259946	Pseudomonas_alcaligenes	0
SL259925	Pseudomonas_fragi	0
SL259926	Pseudomonas_fragi	0
SL259927	Pseudomonas_fragi	0
SL259928	Pseudomonas_fragi	0
SL259934	Pseudomonas_fragi	0
SL259935	Pseudomonas_fragi	0
SL259936	Pseudomonas_fragi	0
SL259937	Pseudomonas_fragi	0
SL259943	Pseudomonas_fragi	0
SL259944	Pseudomonas_fragi	0
SL259945	Pseudomonas_fragi	0
SL259946	Pseudomonas_fragi	0
SL259925	Pseudomonas_mendocina	0
SL259926	Pseudomonas_mendocina	0
SL259927	Pseudomonas_mendocina	0
SL259928	Pseudomonas_mendocina	0
SL259934	Pseudomonas_mendocina	0
SL259935	Pseudomonas_mendocina	0
SL259936	Pseudomonas_mendocina	0
SL259937	Pseudomonas_mendocina	0
SL259943	Pseudomonas_mendocina	0
SL259944	Pseudomonas_mendocina	0
SL259945	Pseudomonas_mendocina	0
SL259946	Pseudomonas_mendocina	0
SL259925	Pseudomonas_monteilii	0
SL259926	Pseudomonas_monteilii	0
SL259927	Pseudomonas_monteilii	0
SL259928	Pseudomonas_monteilii	0
SL259934	Pseudomonas_monteilii	0
SL259935	Pseudomonas_monteilii	0
SL259936	Pseudomonas_monteilii	0
SL259937	Pseudomonas_monteilii	0
SL259943	Pseudomonas_monteilii	0
SL259944	Pseudomonas_monteilii	0
SL259945	Pseudomonas_monteilii	0
SL259946	Pseudomonas_monteilii	0
SL259925	Pseudomonas_psychrotolerans	0
SL259926	Pseudomonas_psychrotolerans	0
SL259927	Pseudomonas_psychrotolerans	0
SL259928	Pseudomonas_psychrotolerans	0
SL259934	Pseudomonas_psychrotolerans	0
SL259935	Pseudomonas_psychrotolerans	0
SL259936	Pseudomonas_psychrotolerans	0
SL259937	Pseudomonas_psychrotolerans	0
SL259943	Pseudomonas_psychrotolerans	0
SL259944	Pseudomonas_psychrotolerans	0
SL259945	Pseudomonas_psychrotolerans	0
SL259946	Pseudomonas_psychrotolerans	0
SL259925	Pseudomonas_putida	0
SL259926	Pseudomonas_putida	0
SL259927	Pseudomonas_putida	0
SL259928	Pseudomonas_putida	0
SL259934	Pseudomonas_putida	0
SL259935	Pseudomonas_putida	0
SL259936	Pseudomonas_putida	0
SL259937	Pseudomonas_putida	0
SL259943	Pseudomonas_putida	0
SL259944	Pseudomonas_putida	0
SL259945	Pseudomonas_putida	0
SL259946	Pseudomonas_putida	0
SL259925	Pseudomonas_stutzeri	0
SL259926	Pseudomonas_stutzeri	0
SL259927	Pseudomonas_stutzeri	0
SL259928	Pseudomonas_stutzeri	0
SL259934	Pseudomonas_stutzeri	0
SL259935	Pseudomonas_stutzeri	0
SL259936	Pseudomonas_stutzeri	0
SL259937	Pseudomonas_stutzeri	0
SL259943	Pseudomonas_stutzeri	0
SL259944	Pseudomonas_stutzeri	0
SL259945	Pseudomonas_stutzeri	0
SL259946	Pseudomonas_stutzeri	0
SL259925	Pseudomonas_unclassified	0.95549
SL259926	Pseudomonas_unclassified	0
SL259927	Pseudomonas_unclassified	0
SL259928	Pseudomonas_unclassified	0
SL259934	Pseudomonas_unclassified	0
SL259935	Pseudomonas_unclassified	0
SL259936	Pseudomonas_unclassified	0.40964
SL259937	Pseudomonas_unclassified	0
SL259943	Pseudomonas_unclassified	0
SL259944	Pseudomonas_unclassified	0.73339
SL259945	Pseudomonas_unclassified	0
SL259946	Pseudomonas_unclassified	0
SL259925	Vibrio_furnissii	0
SL259926	Vibrio_furnissii	0
SL259927	Vibrio_furnissii	0
SL259928	Vibrio_furnissii	0
SL259934	Vibrio_furnissii	0
SL259935	Vibrio_furnissii	0
SL259936	Vibrio_furnissii	0
SL259937	Vibrio_furnissii	0
SL259943	Vibrio_furnissii	0
SL259944	Vibrio_furnissii	0
SL259945	Vibrio_furnissii	0
SL259946	Vibrio_furnissii	0
SL259925	Hydrocarboniphaga_effusa	0
SL259926	Hydrocarboniphaga_effusa	0
SL259927	Hydrocarboniphaga_effusa	0
SL259928	Hydrocarboniphaga_effusa	0
SL259934	Hydrocarboniphaga_effusa	0
SL259935	Hydrocarboniphaga_effusa	0
SL259936	Hydrocarboniphaga_effusa	0
SL259937	Hydrocarboniphaga_effusa	0
SL259943	Hydrocarboniphaga_effusa	0
SL259944	Hydrocarboniphaga_effusa	0
SL259945	Hydrocarboniphaga_effusa	0
SL259946	Hydrocarboniphaga_effusa	0
SL259925	Frateuria_aurantia	0
SL259926	Frateuria_aurantia	0
SL259927	Frateuria_aurantia	0
SL259928	Frateuria_aurantia	0
SL259934	Frateuria_aurantia	0
SL259935	Frateuria_aurantia	0
SL259936	Frateuria_aurantia	0
SL259937	Frateuria_aurantia	0
SL259943	Frateuria_aurantia	0
SL259944	Frateuria_aurantia	0
SL259945	Frateuria_aurantia	0
SL259946	Frateuria_aurantia	0
SL259925	Pseudoxanthomonas_unclassified	0
SL259926	Pseudoxanthomonas_unclassified	0
SL259927	Pseudoxanthomonas_unclassified	0
SL259928	Pseudoxanthomonas_unclassified	0
SL259934	Pseudoxanthomonas_unclassified	0
SL259935	Pseudoxanthomonas_unclassified	0
SL259936	Pseudoxanthomonas_unclassified	0
SL259937	Pseudoxanthomonas_unclassified	0
SL259943	Pseudoxanthomonas_unclassified	0
SL259944	Pseudoxanthomonas_unclassified	0
SL259945	Pseudoxanthomonas_unclassified	0
SL259946	Pseudoxanthomonas_unclassified	0
SL259925	Stenotrophomonas_maltophilia	0
SL259926	Stenotrophomonas_maltophilia	0
SL259927	Stenotrophomonas_maltophilia	0
SL259928	Stenotrophomonas_maltophilia	0.0846
SL259934	Stenotrophomonas_maltophilia	0
SL259935	Stenotrophomonas_maltophilia	0
SL259936	Stenotrophomonas_maltophilia	0
SL259937	Stenotrophomonas_maltophilia	0
SL259943	Stenotrophomonas_maltophilia	0
SL259944	Stenotrophomonas_maltophilia	0
SL259945	Stenotrophomonas_maltophilia	0
SL259946	Stenotrophomonas_maltophilia	0
SL259925	Stenotrophomonas_unclassified	0
SL259926	Stenotrophomonas_unclassified	0
SL259927	Stenotrophomonas_unclassified	0
SL259928	Stenotrophomonas_unclassified	0
SL259934	Stenotrophomonas_unclassified	0
SL259935	Stenotrophomonas_unclassified	0
SL259936	Stenotrophomonas_unclassified	0
SL259937	Stenotrophomonas_unclassified	0
SL259943	Stenotrophomonas_unclassified	0
SL259944	Stenotrophomonas_unclassified	0
SL259945	Stenotrophomonas_unclassified	0
SL259946	Stenotrophomonas_unclassified	0
SL259925	Pseudomonas_geniculata	0
SL259926	Pseudomonas_geniculata	0
SL259927	Pseudomonas_geniculata	0
SL259928	Pseudomonas_geniculata	0
SL259934	Pseudomonas_geniculata	0
SL259935	Pseudomonas_geniculata	0
SL259936	Pseudomonas_geniculata	0
SL259937	Pseudomonas_geniculata	0
SL259943	Pseudomonas_geniculata	0
SL259944	Pseudomonas_geniculata	0
SL259945	Pseudomonas_geniculata	0
SL259946	Pseudomonas_geniculata	0
SL259925	Xanthomonas_citri	0
SL259926	Xanthomonas_citri	0
SL259927	Xanthomonas_citri	0
SL259928	Xanthomonas_citri	0
SL259934	Xanthomonas_citri	0
SL259935	Xanthomonas_citri	0
SL259936	Xanthomonas_citri	0
SL259937	Xanthomonas_citri	0
SL259943	Xanthomonas_citri	0
SL259944	Xanthomonas_citri	0
SL259945	Xanthomonas_citri	0
SL259946	Xanthomonas_citri	0
SL259925	Xanthomonas_euvesicatoria	0
SL259926	Xanthomonas_euvesicatoria	0
SL259927	Xanthomonas_euvesicatoria	0
SL259928	Xanthomonas_euvesicatoria	0
SL259934	Xanthomonas_euvesicatoria	0
SL259935	Xanthomonas_euvesicatoria	0
SL259936	Xanthomonas_euvesicatoria	0
SL259937	Xanthomonas_euvesicatoria	0
SL259943	Xanthomonas_euvesicatoria	0
SL259944	Xanthomonas_euvesicatoria	0
SL259945	Xanthomonas_euvesicatoria	0
SL259946	Xanthomonas_euvesicatoria	0
SL259925	Xanthomonas_fuscans	0
SL259926	Xanthomonas_fuscans	0
SL259927	Xanthomonas_fuscans	0
SL259928	Xanthomonas_fuscans	0
SL259934	Xanthomonas_fuscans	0
SL259935	Xanthomonas_fuscans	0
SL259936	Xanthomonas_fuscans	0
SL259937	Xanthomonas_fuscans	0
SL259943	Xanthomonas_fuscans	0
SL259944	Xanthomonas_fuscans	0
SL259945	Xanthomonas_fuscans	0
SL259946	Xanthomonas_fuscans	0
SL259925	Treponema_denticola	0
SL259926	Treponema_denticola	0
SL259927	Treponema_denticola	0
SL259928	Treponema_denticola	0
SL259934	Treponema_denticola	0
SL259935	Treponema_denticola	0
SL259936	Treponema_denticola	0
SL259937	Treponema_denticola	0
SL259943	Treponema_denticola	0
SL259944	Treponema_denticola	0
SL259945	Treponema_denticola	0
SL259946	Treponema_denticola	0
SL259925	Akkermansia_muciniphila	0
SL259926	Akkermansia_muciniphila	0
SL259927	Akkermansia_muciniphila	0
SL259928	Akkermansia_muciniphila	0
SL259934	Akkermansia_muciniphila	0
SL259935	Akkermansia_muciniphila	0
SL259936	Akkermansia_muciniphila	0
SL259937	Akkermansia_muciniphila	0
SL259943	Akkermansia_muciniphila	0
SL259944	Akkermansia_muciniphila	0
SL259945	Akkermansia_muciniphila	0
SL259946	Akkermansia_muciniphila	0
SL259925	Aspergillus_niger	0
SL259926	Aspergillus_niger	0
SL259927	Aspergillus_niger	0
SL259928	Aspergillus_niger	0
SL259934	Aspergillus_niger	0
SL259935	Aspergillus_niger	0
SL259936	Aspergillus_niger	0
SL259937	Aspergillus_niger	0
SL259943	Aspergillus_niger	0
SL259944	Aspergillus_niger	0
SL259945	Aspergillus_niger	0
SL259946	Aspergillus_niger	0
SL259925	Aspergillus_oryzae	0
SL259926	Aspergillus_oryzae	0
SL259927	Aspergillus_oryzae	0
SL259928	Aspergillus_oryzae	0
SL259934	Aspergillus_oryzae	0
SL259935	Aspergillus_oryzae	0
SL259936	Aspergillus_oryzae	0
SL259937	Aspergillus_oryzae	0
SL259943	Aspergillus_oryzae	0
SL259944	Aspergillus_oryzae	0
SL259945	Aspergillus_oryzae	0
SL259946	Aspergillus_oryzae	0
SL259925	Meyerozyma_guilliermondii	0
SL259926	Meyerozyma_guilliermondii	0
SL259927	Meyerozyma_guilliermondii	0
SL259928	Meyerozyma_guilliermondii	0
SL259934	Meyerozyma_guilliermondii	0
SL259935	Meyerozyma_guilliermondii	0
SL259936	Meyerozyma_guilliermondii	0
SL259937	Meyerozyma_guilliermondii	0
SL259943	Meyerozyma_guilliermondii	0
SL259944	Meyerozyma_guilliermondii	0
SL259945	Meyerozyma_guilliermondii	0
SL259946	Meyerozyma_guilliermondii	0
SL259925	Saccharomyces_cerevisiae	0
SL259926	Saccharomyces_cerevisiae	0
SL259927	Saccharomyces_cerevisiae	0
SL259928	Saccharomyces_cerevisiae	0.08378
SL259934	Saccharomyces_cerevisiae	0
SL259935	Saccharomyces_cerevisiae	0
SL259936	Saccharomyces_cerevisiae	0
SL259937	Saccharomyces_cerevisiae	0
SL259943	Saccharomyces_cerevisiae	0
SL259944	Saccharomyces_cerevisiae	0
SL259945	Saccharomyces_cerevisiae	0
SL259946	Saccharomyces_cerevisiae	0
SL259925	Fusarium_unclassified	0
SL259926	Fusarium_unclassified	0
SL259927	Fusarium_unclassified	0
SL259928	Fusarium_unclassified	0
SL259934	Fusarium_unclassified	0
SL259935	Fusarium_unclassified	0
SL259936	Fusarium_unclassified	0
SL259937	Fusarium_unclassified	0
SL259943	Fusarium_unclassified	0
SL259944	Fusarium_unclassified	0
SL259945	Fusarium_unclassified	0
SL259946	Fusarium_unclassified	0
SL259925	Malassezia_globosa	0
SL259926	Malassezia_globosa	0
SL259927	Malassezia_globosa	0
SL259928	Malassezia_globosa	0
SL259934	Malassezia_globosa	0
SL259935	Malassezia_globosa	0
SL259936	Malassezia_globosa	0
SL259937	Malassezia_globosa	0
SL259943	Malassezia_globosa	0
SL259944	Malassezia_globosa	0
SL259945	Malassezia_globosa	0
SL259946	Malassezia_globosa	0
SL259925	Bcep78likevirus_unclassified	0
SL259926	Bcep78likevirus_unclassified	0
SL259927	Bcep78likevirus_unclassified	0
SL259928	Bcep78likevirus_unclassified	0
SL259934	Bcep78likevirus_unclassified	0
SL259935	Bcep78likevirus_unclassified	0
SL259936	Bcep78likevirus_unclassified	0
SL259937	Bcep78likevirus_unclassified	0
SL259943	Bcep78likevirus_unclassified	0
SL259944	Bcep78likevirus_unclassified	0
SL259945	Bcep78likevirus_unclassified	0
SL259946	Bcep78likevirus_unclassified	0
SL259925	Erwinia_phage_phiEa21_4	0
SL259926	Erwinia_phage_phiEa21_4	0
SL259927	Erwinia_phage_phiEa21_4	0
SL259928	Erwinia_phage_phiEa21_4	0
SL259934	Erwinia_phage_phiEa21_4	0
SL259935	Erwinia_phage_phiEa21_4	0
SL259936	Erwinia_phage_phiEa21_4	0
SL259937	Erwinia_phage_phiEa21_4	0
SL259943	Erwinia_phage_phiEa21_4	0
SL259944	Erwinia_phage_phiEa21_4	0
SL259945	Erwinia_phage_phiEa21_4	0
SL259946	Erwinia_phage_phiEa21_4	0
SL259925	Mycobacterium_phage_Rizal	0
SL259926	Mycobacterium_phage_Rizal	0
SL259927	Mycobacterium_phage_Rizal	0
SL259928	Mycobacterium_phage_Rizal	0
SL259934	Mycobacterium_phage_Rizal	0
SL259935	Mycobacterium_phage_Rizal	0
SL259936	Mycobacterium_phage_Rizal	0
SL259937	Mycobacterium_phage_Rizal	0
SL259943	Mycobacterium_phage_Rizal	0
SL259944	Mycobacterium_phage_Rizal	0
SL259945	Mycobacterium_phage_Rizal	0
SL259946	Mycobacterium_phage_Rizal	0
SL259925	Pseudomonas_phage_EL	0
SL259926	Pseudomonas_phage_EL	0
SL259927	Pseudomonas_phage_EL	0
SL259928	Pseudomonas_phage_EL	0
SL259934	Pseudomonas_phage_EL	0
SL259935	Pseudomonas_phage_EL	0
SL259936	Pseudomonas_phage_EL	0
SL259937	Pseudomonas_phage_EL	0
SL259943	Pseudomonas_phage_EL	0
SL259944	Pseudomonas_phage_EL	0
SL259945	Pseudomonas_phage_EL	0
SL259946	Pseudomonas_phage_EL	0
SL259925	Luz24likevirus_unclassified	0
SL259926	Luz24likevirus_unclassified	0
SL259927	Luz24likevirus_unclassified	0
SL259928	Luz24likevirus_unclassified	0
SL259934	Luz24likevirus_unclassified	0
SL259935	Luz24likevirus_unclassified	0
SL259936	Luz24likevirus_unclassified	0
SL259937	Luz24likevirus_unclassified	0
SL259943	Luz24likevirus_unclassified	0
SL259944	Luz24likevirus_unclassified	0
SL259945	Luz24likevirus_unclassified	0
SL259946	Luz24likevirus_unclassified	0
SL259925	C2likevirus_unclassified	0.61766
SL259926	C2likevirus_unclassified	0
SL259927	C2likevirus_unclassified	2.11176
SL259928	C2likevirus_unclassified	0.13123
SL259934	C2likevirus_unclassified	0.84463
SL259935	C2likevirus_unclassified	0
SL259936	C2likevirus_unclassified	3.58504
SL259937	C2likevirus_unclassified	0.01628
SL259943	C2likevirus_unclassified	0.04556
SL259944	C2likevirus_unclassified	0.14587
SL259945	C2likevirus_unclassified	0
SL259946	C2likevirus_unclassified	0.31131
SL259925	Mycobacterium_phage_Halo	0
SL259926	Mycobacterium_phage_Halo	0
SL259927	Mycobacterium_phage_Halo	0
SL259928	Mycobacterium_phage_Halo	0
SL259934	Mycobacterium_phage_Halo	0
SL259935	Mycobacterium_phage_Halo	0
SL259936	Mycobacterium_phage_Halo	0
SL259937	Mycobacterium_phage_Halo	0
SL259943	Mycobacterium_phage_Halo	0
SL259944	Mycobacterium_phage_Halo	0
SL259945	Mycobacterium_phage_Halo	0
SL259946	Mycobacterium_phage_Halo	0
SL259925	Propionibacterium_phage_P100D	0
SL259926	Propionibacterium_phage_P100D	0
SL259927	Propionibacterium_phage_P100D	0
SL259928	Propionibacterium_phage_P100D	0
SL259934	Propionibacterium_phage_P100D	0
SL259935	Propionibacterium_phage_P100D	0
SL259936	Propionibacterium_phage_P100D	0
SL259937	Propionibacterium_phage_P100D	0
SL259943	Propionibacterium_phage_P100D	0
SL259944	Propionibacterium_phage_P100D	0
SL259945	Propionibacterium_phage_P100D	0
SL259946	Propionibacterium_phage_P100D	0
SL259925	Propionibacterium_phage_P101A	0
SL259926	Propionibacterium_phage_P101A	0
SL259927	Propionibacterium_phage_P101A	0
SL259928	Propionibacterium_phage_P101A	0
SL259934	Propionibacterium_phage_P101A	0
SL259935	Propionibacterium_phage_P101A	0
SL259936	Propionibacterium_phage_P101A	0
SL259937	Propionibacterium_phage_P101A	0
SL259943	Propionibacterium_phage_P101A	0
SL259944	Propionibacterium_phage_P101A	0
SL259945	Propionibacterium_phage_P101A	0
SL259946	Propionibacterium_phage_P101A	0
SL259925	Propionibacterium_phage_P14_4	0
SL259926	Propionibacterium_phage_P14_4	0
SL259927	Propionibacterium_phage_P14_4	0
SL259928	Propionibacterium_phage_P14_4	0
SL259934	Propionibacterium_phage_P14_4	0
SL259935	Propionibacterium_phage_P14_4	0
SL259936	Propionibacterium_phage_P14_4	0
SL259937	Propionibacterium_phage_P14_4	0
SL259943	Propionibacterium_phage_P14_4	0
SL259944	Propionibacterium_phage_P14_4	0
SL259945	Propionibacterium_phage_P14_4	0
SL259946	Propionibacterium_phage_P14_4	0
SL259925	Propionibacterium_phage_PHL112N00	0
SL259926	Propionibacterium_phage_PHL112N00	0
SL259927	Propionibacterium_phage_PHL112N00	0
SL259928	Propionibacterium_phage_PHL112N00	0
SL259934	Propionibacterium_phage_PHL112N00	0
SL259935	Propionibacterium_phage_PHL112N00	0
SL259936	Propionibacterium_phage_PHL112N00	0
SL259937	Propionibacterium_phage_PHL112N00	0
SL259943	Propionibacterium_phage_PHL112N00	0
SL259944	Propionibacterium_phage_PHL112N00	0
SL259945	Propionibacterium_phage_PHL112N00	0
SL259946	Propionibacterium_phage_PHL112N00	0
SL259925	Yualikevirus_unclassified	0
SL259926	Yualikevirus_unclassified	0
SL259927	Yualikevirus_unclassified	0
SL259928	Yualikevirus_unclassified	0
SL259934	Yualikevirus_unclassified	0
SL259935	Yualikevirus_unclassified	0
SL259936	Yualikevirus_unclassified	0
SL259937	Yualikevirus_unclassified	0
SL259943	Yualikevirus_unclassified	0
SL259944	Yualikevirus_unclassified	0
SL259945	Yualikevirus_unclassified	0
SL259946	Yualikevirus_unclassified	0
SL259925	Roseolovirus_unclassified	0
SL259926	Roseolovirus_unclassified	0
SL259927	Roseolovirus_unclassified	0
SL259928	Roseolovirus_unclassified	0
SL259934	Roseolovirus_unclassified	0
SL259935	Roseolovirus_unclassified	0
SL259936	Roseolovirus_unclassified	0
SL259937	Roseolovirus_unclassified	0
SL259943	Roseolovirus_unclassified	0
SL259944	Roseolovirus_unclassified	0
SL259945	Roseolovirus_unclassified	0
SL259946	Roseolovirus_unclassified	0
SL259925	Human_herpesvirus_1	0
SL259926	Human_herpesvirus_1	0
SL259927	Human_herpesvirus_1	0
SL259928	Human_herpesvirus_1	0
SL259934	Human_herpesvirus_1	0
SL259935	Human_herpesvirus_1	0
SL259936	Human_herpesvirus_1	0
SL259937	Human_herpesvirus_1	0
SL259943	Human_herpesvirus_1	0
SL259944	Human_herpesvirus_1	0
SL259945	Human_herpesvirus_1	0
SL259946	Human_herpesvirus_1	0
SL259925	Bovine_rhinitis_B_virus	0
SL259926	Bovine_rhinitis_B_virus	0
SL259927	Bovine_rhinitis_B_virus	0
SL259928	Bovine_rhinitis_B_virus	0
SL259934	Bovine_rhinitis_B_virus	0
SL259935	Bovine_rhinitis_B_virus	0
SL259936	Bovine_rhinitis_B_virus	0
SL259937	Bovine_rhinitis_B_virus	0
SL259943	Bovine_rhinitis_B_virus	0
SL259944	Bovine_rhinitis_B_virus	0
SL259945	Bovine_rhinitis_B_virus	0
SL259946	Bovine_rhinitis_B_virus	0
SL259925	Human_cosavirus_E	0
SL259926	Human_cosavirus_E	0
SL259927	Human_cosavirus_E	0
SL259928	Human_cosavirus_E	0
SL259934	Human_cosavirus_E	0
SL259935	Human_cosavirus_E	0
SL259936	Human_cosavirus_E	0
SL259937	Human_cosavirus_E	0
SL259943	Human_cosavirus_E	0
SL259944	Human_cosavirus_E	0
SL259945	Human_cosavirus_E	0.28886
SL259946	Human_cosavirus_E	0
SL259925	Aichivirus_B	0
SL259926	Aichivirus_B	0
SL259927	Aichivirus_B	0
SL259928	Aichivirus_B	0
SL259934	Aichivirus_B	0
SL259935	Aichivirus_B	0
SL259936	Aichivirus_B	0
SL259937	Aichivirus_B	0
SL259943	Aichivirus_B	0
SL259944	Aichivirus_B	0
SL259945	Aichivirus_B	0
SL259946	Aichivirus_B	0
SL259925	Maize_chlorotic_dwarf_virus	0
SL259926	Maize_chlorotic_dwarf_virus	0
SL259927	Maize_chlorotic_dwarf_virus	0
SL259928	Maize_chlorotic_dwarf_virus	0
SL259934	Maize_chlorotic_dwarf_virus	0
SL259935	Maize_chlorotic_dwarf_virus	0
SL259936	Maize_chlorotic_dwarf_virus	0
SL259937	Maize_chlorotic_dwarf_virus	0
SL259943	Maize_chlorotic_dwarf_virus	0
SL259944	Maize_chlorotic_dwarf_virus	0
SL259945	Maize_chlorotic_dwarf_virus	0
SL259946	Maize_chlorotic_dwarf_virus	0
SL259925	Human_adenovirus_B	0
SL259926	Human_adenovirus_B	0
SL259927	Human_adenovirus_B	0
SL259928	Human_adenovirus_B	0
SL259934	Human_adenovirus_B	0
SL259935	Human_adenovirus_B	0.01677
SL259936	Human_adenovirus_B	0
SL259937	Human_adenovirus_B	0
SL259943	Human_adenovirus_B	0
SL259944	Human_adenovirus_B	0
SL259945	Human_adenovirus_B	0
SL259946	Human_adenovirus_B	0
SL259925	Human_adenovirus_D	0
SL259926	Human_adenovirus_D	0
SL259927	Human_adenovirus_D	0
SL259928	Human_adenovirus_D	0
SL259934	Human_adenovirus_D	0
